question_id,answer
1000001175,Nelson Mandela
1000001176,Maurice
1000001177,Chile
1000001178,Madonna
1000001179,Priest
1000001180,Barbara
1000001181,Milton Obote
1000001182,Syria
1000001183,Tsar Nicholas II
1000001184,Tony Blair
1000001185,Algeria
1000001186,Andropov
1000001187,Lourdes Maria
1000001188,Abdullah
1000001189,Prince Albert
1000001190,Margaret Thatcher
1000001191,Douglas Fairbanks
1000001192,Lebanon
1000001193,Ed Sullivan
1000001194,Peres
1000001195,The Misfits
1000001196,Francois Mitterrand
1000001197,Motor racing
1000001198,Hosni Mubarak
1000001199,Fred Astaire
1000001200,25
1000001201,Margaret Thatcher
1000001202,FW De Klerk
1000001203,South Pacific
1000001204,Alan Jay Lerner
1000001205,Miss Saigon
1000001206,Sweet Charity
1000001207,Austria
1000001208,Siam
1000001209,Grease
1000001210,Sweden
1000001211,Gypsy
1000001212,Love
1000001213,Hello Dolly
1000001214,Florist's
1000001215,Man of La Mancha
1000001216,Annie Get Your Gun
1000001217,Hair
1000001218,Jesus Christ Superstar
1000001219,The Music Man
1000001220,Carousel
1000001221,Superstar
1000001222,A Chorus Line
1000001223,Los Angeles
1000001224,Oklahoma
1000001225,Cats
1000001226,Horrors
1000001227,Astaire
1000001228,Damon Runyan
1000001229,The Pajama Game
1000001230,Texas
1000001231,How to Succeed in Business Without Really Trying
1000001232,Brice
1000001233,Patti LuPone
1000001234,Camelot
1000001235,Chicago
1000001236,Camelot
1000001237,Annie
1000001238,Swansea
1000001239,Corfu
1000001240,Blue
1000001241,London
1000001242,Venice
1000001243,Channel tunnel
1000001244,Edward VII
1000001245,Boulogne
1000001246,England
1000001247,Zurich
1000001248,Glasgow
1000001249,Ireland
1000001250,Riviera
1000001251,Queen's University
1000001252,Richard Rogers
1000001253,Florence
1000001254,Aran
1000001255,Ijsselmeer
1000001256,Sicily
1000001257,Oil
1000001258,Brussels
1000001259,SABENA
1000001260,Balearics
1000001261,Czech Republic
1000001262,Finland
1000001263,Ukraine
1000001264,London
1000001265,Three
1000001266,St. Moritz
1000001267,Hungary
1000001268,Shannon
1000001269,Seven
1000001270,Bulgaria
1000001271,Italy
1000001272,1992
1000001273,Switzerland
1000001274,Adriatic
1000001275,Tagus
1000001276,Nouvelle vague
1000001277,Michelle Pfeiffer
1000001278,Daniel Day-Lewis
1000001279,Anne Heche
1000001280,Norbert Wiener
1000001281,Elmo Lincoln
1000001282,Cecil B de Mille
1000001283,Clint Eastwood
1000001284,Neil Jordan
1000001285,Bruce Laingen
1000001286,Allende
1000001287,Sinclair Lewis
1000001288,Autherine Lucy
1000001289,Robert H. Goddard
1000001290,Renny Harlin
1000001291,Graham Greene
1000001292,Kevin Costner
1000001293,Joan
1000001294,James S. Sherman
1000001295,Charles de Gaulle
1000001296,Edwin Herbert Land
1000001297,One
1000001298,Johnny Depp
1000001299,Rebecca de Mornay
1000001300,Barbra Streisand
1000001301,David Scott and James Irwin
1000001302,Shannon Lucid
1000001303,John Bardeen
1000001304,Lee De Forest
1000001305,William DeVries
1000001306,The Petrified Forest
1000001307,Satyajit Ray
1000001308,Jane Seymour
1000001309,Buckminster Fuller
1000001310,Shirley Temple
1000001311,Pee Wee Herman
1000001312,Alfred Stieglitz
1000001313,500 miles
1000001314,Donna Summer
1000001315,Crockett
1000001316,Columbia
1000001317,1960s
1000001318,Madonna
1000001319,1970s
1000001320,Boeing
1000001321,Deniece Williams
1000001322,New York
1000001323,Arizona
1000001324,Tenor saxophone
1000001325,West Side Story
1000001326,Cherry
1000001327,John Cougar
1000001328,Tiffany's
1000001329,P
1000001330,Ethiopia
1000001331,1940s
1000001332,Skyscraper
1000001333,Michigan
1000001334,Spike
1000001335,Newt Gingrich
1000001336,Ohio
1000001337,Johnny Horton
1000001338,MEX
1000001339,Miami Vice
1000001340,Dean Martin
1000001341,Cape Canaveral
1000001342,Play Misty For Me
1000001343,1950s
1000001344,Peggy Lee
1000001345,Lincoln Center
1000001346,Boxing
1000001347,Tobruk
1000001348,Cathy's Clown
1000001349,New York (Broadway)
1000001350,Blue Ridge Mountains
1000001351,Alan Alda
1000001352,One
1000001353,Boeing
1000001354,Ted Danson
1000001355,1930s
1000001356,Forester
1000001357,Sly & The Family Stone
1000001358,Kenny Rogers
1000001359,Helicopter
1000001360,Priscilla Presley
1000001361,Graham Greene
1000001362,Baader-Meinhof Gang
1000001363,Tony
1000001364,Four
1000001365,Ain't No Mountain High Enough
1000001366,Daniel Barenboim
1000001367,Pussy Galore
1000001368,Mikhail Baryshnikov
1000001369,Los Angeles
1000001370,Supremes
1000001371,The Godfather
1000001372,Stations
1000001373,The Third Man
1000001374,New York
1000001375,Police Officer
1000001376,Lockerbie
1000001377,Poland
1000001378,Lyle
1000001379,Mike Tyson
1000001380,Space Shuttle
1000001381,Strangers On A Train
1000001382,Spanish American War
1000001383,12
1000001384,Dallas
1000001385,Bjorn Borg
1000001386,Egon Krenz
1000001387,Guy Bush
1000001388,Reagan
1000001389,Chernobyl
1000001390,Egypt
1000001391,Michael Jackson
1000001392,Mikhail Gorbachev
1000001393,August
1000001394,Martina Navratilova
1000001395,Jamaica
1000001396,Hurt
1000001397,Mexico
1000001398,Unnilpentium
1000001399,Hezbollah
1000001400,Cordell Hull
1000001401,Ivory
1000001402,York
1000001403,China
1000001404,La Pitie-Salpetriere
1000001405,One hour
1000001406,Alexander Haig
1000001407,Compact disks
1000001408,Friars Club
1000001409,Santa Clara
1000001410,Iroquois Theater
1000001411,95 minutes
1000001412,The Clintons
1000001413,Martin Luther King
1000001414,Ralph Bunche
1000001415,Chicago
1000001416,Mississippi
1000001417,Chicago
1000001418,Detroit
1000001419,Mike Stivic
1000001420,Art Deco
1000001421,The Trouble With Harry
1000001422,Colorado
1000001423,"31,700"
1000001424,"Roswell, New Mexico"
1000001425,St. Louis
1000001426,Bing Crosby
1000001427,San Francisco Opera Ballet
1000001428,Bonnie and Clyde
1000001429,Tax evasion
1000001430,San Francisco
1000001431,Al Capone
1000001432,Egypt
1000001433,The Sundance Kid
1000001434,Swimming
1000001435,Drugs
1000001436,Tate
1000001437,Colorado
1000001438,St. Valentine's Day
1000001439,Barber
1000001440,Wyoming
1000001441,Maui
1000001442,Balanchine
1000001443,James F Fixx
1000001444,Majestic
1000001445,CNN 2
1000001446,Herbert Hoover
1000001447,Parking Meter
1000001448,Harry S. Truman
1000001449,1922
1000001450,USS Reuben James
1000001451,The Rat Pack
1000001452,New Jersey
1000001453,1970s
1000001454,Oh Calcutta
1000001455,Albert Einstein
1000001456,Elmer Fudd
1000001457,Lea Thompson
1000001458,Great Slave Lake
1000001459,Veracruz
1000001460,Thomas R Marshall
1000001461,French
1000001462,Joni Mitchell
1000001463,Mount Wilson
1000001464,Three
1000001465,El Prado
1000001466,Chicago
1000001467,In Old California
1000001468,Adenoid Hynkel
1000001469,Barbirolli
1000001470,TV
1000001471,Mary Hayley Bell
1000001472,Ecuador
1000001473,Frank Capra
1000001474,Prison
1000001475,Spain
1000001476,Madonna
1000001477,Patrick
1000001478,Noel Coward
1000001479,C. S. Lewis
1000001480,Sweden
1000001481,Schindler's List
1000001482,The Scarecrow
1000001483,Pepsi
1000001484,Scott
1000001485,Pinewood
1000001486,Joan Baez
1000001487,Richard Rodney Bennett
1000001488,Jack Johnson
1000001489,Victoria Principal
1000001490,Artie Johnson
1000001491,Bob Seger
1000001492,Winston Churchill
1000001493,13
1000001494,Bob Hope
1000001495,Greta Garbo
1000001496,Free Willy
1000001497,Percy Faith
1000001498,Oliver Stone
1000001499,1940s
1000001500,The Lady From Shanghai
1000001501,Larry David
1000001502,British Airways
1000001503,Belsen
1000001504,A psychiatrist
1000001505,Paris
1000001506,Silicon Glen
1000001507,Leningrad
1000001508,Heathrow
1000001509,Luxembourg
1000001510,Chemistry
1000001511,"Hamburg, Germany"
1000001512,Mercedes Benz
1000001513,Winston Churchill
1000001514,The Final Solution
1000001515,Goering
1000001516,Luxembourg
1000001517,Pilton
1000001518,English Channel
1000001519,Perfume
1000001520,Sweden
1000001521,20%
1000001522,1997
1000001523,Roald Amundsen
1000001524,Netherlands
1000001525,Braque
1000001526,Dinar
1000001527,Atlas Mountains
1000001528,Albert Luthuli
1000001529,Sharpeville
1000001530,Dohomey
1000001531,Ghana
1000001532,Uganda
1000001533,Tunisia
1000001534,Uganda
1000001535,Richard Burton
1000001536,James Monroe
1000001537,Kenya
1000001538,Karen Blixen
1000001539,Abuja
1000001540,"1,450"
1000001541,China
1000001542,Seoul
1000001543,Hirohito
1000001544,Riyadh
1000001545,Laos
1000001546,Tamerlane
1000001547,Iran and Iraq
1000001548,Yellow Sea
1000001549,Lebanon
1000001550,Jordan
1000001551,Vasco da Gama
1000001552,Myanmar
1000001553,Bahrain
1000001554,Jumna
1000001555,Caspian Sea
1000001556,Egypt
1000001557,Miniature Trees
1000001558,Siam
1000001559,Yak
1000001560,Genghis Khan
1000001561,Calcutta
1000001562,Honshu
1000001563,Sanskrit
1000001564,Dien Bien Phu
1000001565,Nepalese
1000001566,Jute
1000001567,Persia
1000001568,Ganges
1000001569,Abu Dhabi
1000001570,Soya
1000001571,Victoria
1000001572,Kemal Ataturk
1000001573,Porcelain
1000001574,Mekong
1000001575,Iran
1000001576,Scheherazade
1000001577,Mont Blanc
1000001578,Switzerland
1000001579,Milan
1000001580,Po
1000001581,Adige
1000001582,Byron
1000001583,Denmark
1000001584,Copenhagen
1000001585,Vltava
1000001586,Spain
1000001587,Andalusia
1000001588,Portugal
1000001589,Finland
1000001590,Bay of Biscay
1000001591,The Hague
1000001592,Sicily
1000001593,Bonn
1000001594,Paphos
1000001595,Luxembourg
1000001596,Poland
1000001597,Switzerland and Austria
1000001598,Andorra
1000001599,Austria
1000001600,Blue and white
1000001601,Corsica
1000001602,Eire
1000001603,Ireland
1000001604,Rome
1000001605,Portugal
1000001606,Portuguese
1000001607,The Left
1000001608,Malta
1000001609,Fjords
1000001610,Gdansk
1000001611,Loire
1000001612,Strasbourg
1000001613,1990
1000001614,Naxos
1000001615,Norway
1000001616,Aachen
1000001617,Eagle
1000001618,Yalta
1000001619,France
1000001620,Medici
1000001621,Gauls
1000001622,James I
1000001623,Culloden
1000001624,Joseph Stalin
1000001625,France
1000001626,James I
1000001627,Abraham Lincoln
1000001628,Adolf Hitler
1000001629,Booker T. Washington
1000001630,Robespierre
1000001631,Scutari
1000001632,Jacobite rebellion
1000001633,Jamestown
1000001634,Jomo Kenyatta
1000001635,Russia
1000001636,Czechoslovakia
1000001637,Italy
1000001638,Salvador Allende
1000001639,Rosetta Stone
1000001640,Holy Roman Emperor
1000001641,The Commonwealth
1000001642,Hendrik Verwoerd
1000001643,Gustavus Adolphus
1000001644,1948
1000001645,Charles II and James II
1000001646,Hadrian
1000001647,Pierre de Villeneuve
1000001648,War of Spanish Succession
1000001649,House of Lancaster
1000001650,Amritsar
1000001651,War of Spanish Succession
1000001652,Saladin
1000001653,1941
1000001654,Battle of Actium
1000001655,The Great Leap Forward
1000001656,Hermann Goering
1000001657,Gibraltar
1000001658,Henrietta (Maria)
1000001659,Valley Forge
1000001660,Marin Luther
1000001661,King Idris
1000001662,Richard Nixon
1000001663,Bunker Hill
1000001664,Stephan
1000001665,American Civil War
1000001666,Versailles
1000001667,1950
1000001668,Elysee Palace
1000001669,Adolf Hitler
1000001670,Jimmy Carter
1000001671,1920
1000001672,Speaker
1000001673,House of Commons
1000001674,Proportional representation
1000001675,Dan Quayle
1000001676,Edward Heath
1000001677,The North Briton
1000001678,Poll tax
1000001679,Cambodia
1000001680,Every four years
1000001681,Ben-Gurion
1000001682,Edward Heath
1000001683,Harold Wilson
1000001684,Frances Bacon
1000001685,Hugh Gaitskell
1000001686,Kate Millett
1000001687,Milton Friedman
1000001688,1928
1000001689,Mussolini
1000001690,Amnesty International
1000001691,East India Company
1000001692,Drug Trafficking
1000001693,Democrats and Republicans
1000001694,Home Secretary
1000001695,Robert Peel
1000001696,Sebastian Coe
1000001697,Apartheid
1000001698,Nazi Party
1000001699,18
1000001700,Three
1000001701,London
1000001702,National Party
1000001703,Deselection
1000001704,Michael Troughton
1000001705,Gladstone
1000001706,Douglas Hurd
1000001707,Hansard
1000001708,Aneurin Bevan
1000001709,Shadow cabinet
1000001710,James Ramsey MacDonald
1000001711,Federalism
1000001712,Glenda Jackson
1000001713,Lady Falkender
1000001714,Ombudsman
1000001715,Franklin Roosevelt
1000001716,Portugal
1000001717,Lord Chancellor
1000001718,Charles de Gaulle
1000001719,Gough Whitlam
1000001720,Veto
1000001721,Bill of Rights
1000001722,Treaties of Rome
1000001723,1991
1000001724,Peter Jay
1000001725,50
1000001726,Dáil Éireann
1000001727,John Paul I
1000001728,Freddie Mercury
1000001729,Lewis Carroll
1000001730,Thomas More
1000001731,Charles de Gaulle
1000001732,Little Bighorn
1000001733,Danny Kaye
1000001734,Dutch
1000001735,Harry Gordon Selfridge
1000001736,La Pasionaria
1000001737,Classifying books
1000001738,Elvis Presley
1000001739,Dr. Watson
1000001740,Maoris
1000001741,Grace Kelly
1000001742,William
1000001743,Philistines
1000001744,Stonewall
1000001745,St. Peter
1000001746,Samuel Johnson
1000001747,Photography
1000001748,Mormons
1000001749,Samuel Johnson
1000001750,Mikhail Gorbachev
1000001751,Spartacus
1000001752,Edward VIII
1000001753,Yuri Gagarin
1000001754,Dynamite
1000001755,P T Barnum
1000001756,Ireland
1000001757,Veronica Lake
1000001758,Coco Chanel
1000001759,Lanolin
1000001760,Teflon
1000001761,Cast Iron
1000001762,Decibel
1000001763,Acoustics
1000001764,Reptile
1000001765,Magma
1000001766,Legionnaire's disease
1000001767,Collagen
1000001768,Enamel
1000001769,Six
1000001770,Electron
1000001771,Nucleus
1000001772,Aspirin
1000001773,Six
1000001774,Iris
1000001775,Arachnids
1000001776,Joule
1000001777,Halogens
1000001778,Penicillin
1000001779,100 degrees Celsius
1000001780,Vitamin C
1000001781,Hardware
1000001782,Rosalind Franklin
1000001783,Quantum Mechanics
1000001784,Superconductivity
1000001785,Ballistics
1000001786,Native elements
1000001787,Angles
1000001788,Hypotenuse
1000001789,Anders Celsius
1000001790,Seven
1000001791,Archimedes Principle
1000001792,Ultrasonic's
1000001793,Equilibrium
1000001794,Amadeo Avogadro
1000001795,Viscosity
1000001796,Plasma
1000001797,Meltdown
1000001798,Amplifier
1000001799,Calorie
1000001800,Speed of light
1000001801,Solenoid
1000001802,Allotropic
1000001803,Einstein
1000001804,Lens
1000001805,Frequency
1000001806,Momentum
1000001807,Vector quantity
1000001808,Tesla
1000001809,Very low temperature
1000001810,Bamboo shoots
1000001811,An American monkey
1000001812,Cactus
1000001813,Omnivores
1000001814,Penguins
1000001815,Crab
1000001816,Appendix
1000001817,Hummingbirds
1000001818,Chloroplast
1000001819,Bark
1000001820,Water
1000001821,Pups
1000001822,Tadpole
1000001823,Roadrunner
1000001824,Fungi
1000001825,To absorb oxygen
1000001826,Octopus
1000001827,Algae
1000001828,Kangaroos
1000001829,Skull
1000001830,Lodge
1000001831,Phloem
1000001832,Mesophyll
1000001833,Kookaburra
1000001834,Plankton
1000001835,Flamingo
1000001836,Prehensile
1000001837,Krill
1000001838,Condor
1000001839,The outside
1000001840,Stomata
1000001841,Gymnosperms
1000001842,Ginko
1000001843,Aestivation
1000001844,Arachnid
1000001845,Root
1000001846,Lenticels
1000001847,Oxalic acid
1000001848,Fungus
1000001849,Sporophyte
1000001850,Nacre
1000001851,Archaeopteryx
1000001852,Latex
1000001853,Perfume
1000001854,Bach
1000001855,Yew
1000001856,One
1000001857,A crustacean
1000001858,Mandrake
1000001859,Punctuated equilibrium
1000001860,Light reaction
1000001861,Protozoa
1000001862,Hypothalamus
1000001863,Pancreas
1000001864,Coccyx
1000001865,During sleep
1000001866,Kidney
1000001867,Stomach
1000001868,Vitamin C
1000001869,Jugular veins
1000001870,Hiccups
1000001871,Retina
1000001872,Ear drum
1000001873,Erythrocyte
1000001874,Trachea
1000001875,Ovaries
1000001876,Wrist
1000001877,Patella
1000001878,Brain
1000001879,Diaphragm
1000001880,The neck
1000001881,Liver
1000001882,Vertebrae
1000001883,Brain
1000001884,Water
1000001885,Capillaries
1000001886,Pelvic girdle
1000001887,Ureter
1000001888,Cartilage
1000001889,Renal artery
1000001890,Two
1000001891,Oesophagus
1000001892,Feet
1000001893,Synovial fluid
1000001894,Hemoglobin
1000001895,Hormones
1000001896,Lung
1000001897,Genotype
1000001898,Tendon
1000001899,Femur
1000001900,Cone cells
1000001901,Testosterone
1000001902,Medulla oblongata
1000001903,Keloid
1000001904,Pulmonary vein
1000001905,Liver
1000001906,Atrium
1000001907,Ball-and-socket
1000001908,Heart
1000001909,Histamine
1000001910,Pancreas
1000001911,Colon
1000001912,Pancreas
1000001913,Iris
1000001914,Salivary amylase
1000001915,Hypothalamus
1000001916,Melanin
1000001917,Corpus luteum
1000001918,Adrenal
1000001919,Endorphins
1000001920,Adrenaline
1000001921,Lactic acid
1000001922,Neck
1000001923,Keratin
1000001924,Carbon Monoxide
1000001925,Catalytic converter
1000001926,Duck-billed platypus
1000001927,Biodegradable
1000001928,Nitrogen
1000001929,Coal
1000001930,20%
1000001931,Spring tide
1000001932,Meteorology
1000001933,Crust
1000001934,USA
1000001935,Mediterranean Sea
1000001936,Mohs' scale
1000001937,Australia
1000001938,Argon
1000001939,Geothermal
1000001940,Gastroliths
1000001941,Rhinoceros
1000001942,Nitrate
1000001943,Aluminum
1000001944,Lava
1000001945,Synoptic forecasting
1000001946,A river
1000001947,Precipitation
1000001948,Diamond
1000001949,Murder
1000001950,0.03 mph
1000001951,Coal
1000001952,Stratosphere
1000001953,Assam
1000001954,Ozone
1000001955,Pacific
1000001956,Blue Whale
1000001957,Rainforest
1000001958,Aral Sea
1000001959,Ukraine
1000001960,Igneous
1000001961,Igneous
1000001962,Methane
1000001963,Ionosphere
1000001964,Nitrogen
1000001965,Himalayas
1000001966,Fossil fuel
1000001967,Ozone
1000001968,Leaching
1000001969,Jonathon Porritt
1000001970,Sweden
1000001971,Montreal
1000001972,Mauritius
1000001973,Seismology
1000001974,Limestone
1000001975,Nitrate
1000001976,Tropical rainforest
1000001977,A bloom
1000001978,Agent Orange
1000001979,The trade in endangered species
1000001980,Gravity
1000001981,Nitrogen oxides
1000001982,Carrara
1000001983,Carboniferous
1000001984,Tropic of Cancer
1000001985,Latitude
